Customers,Customers,module,Magento_Customer
"New Group","New Group",module,Magento_Customer
"New Customer Groups","New Customer Groups",module,Magento_Customer
"Edit Group","Edit Group",module,Magento_Customer
"Edit Customer Groups","Edit Customer Groups",module,Magento_Customer
"You saved the customer group.","You saved the customer group.",module,Magento_Customer
"Please select customer(s).","Please select customer(s).",module,Magento_Customer
"Customer could not be deleted.","Customer could not be deleted.",module,Magento_Customer
"You deleted the customer.","You deleted the customer.",module,Magento_Customer
"Something went wrong while editing the customer.","Something went wrong while editing the customer.",module,Magento_Customer
"Manage Customers","Manage Customers",module,Magento_Customer
"Please correct the data sent.","Please correct the data sent.",module,Magento_Customer
"A total of %1 record(s) were updated.","A total of %1 record(s) were updated.",module,Magento_Customer
"A total of %1 record(s) were deleted.","A total of %1 record(s) were deleted.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","The customer will receive an email with a link to reset password.",module,Magento_Customer
"Something went wrong while resetting customer password.","Something went wrong while resetting customer password.",module,Magento_Customer
"The Store View selected for sending Welcome email from is not related to the customer's associated website.","The Store View selected for sending Welcome email from is not related to the customer's associated website.",module,Magento_Customer
"You saved the customer.","You saved the customer.",module,Magento_Customer
"Something went wrong while saving the customer.","Something went wrong while saving the customer.",module,Magento_Customer
"Customer has been unlocked successfully.","Customer has been unlocked successfully.",module,Magento_Customer
"Online Customers","Online Customers",module,Magento_Customer
"Customers Now Online","Customers Now Online",module,Magento_Customer
"Please define Wish List item ID.","Please define Wish List item ID.",module,Magento_Customer
"Please load Wish List item.","Please load Wish List item.",module,Magento_Customer
"Login successful.","Login successful.",module,Magento_Customer
"Invalid login or password.","Invalid login or password.",module,Magento_Customer
"The ""%1"" section source isn't supported.","The ""%1"" section source isn't supported.",module,Magento_Customer
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"Confirmation isn't needed.","Confirmation isn't needed.",module,Magento_Customer
"The account is already active.","The account is already active.",module,Magento_Customer
"The confirmation token is invalid. Verify the token and try again.","The confirmation token is invalid. Verify the token and try again.",module,Magento_Customer
"The account is locked.","The account is locked.",module,Magento_Customer
"This account isn't confirmed. Verify and try again.","This account isn't confirmed. Verify and try again.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.","Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.",module,Magento_Customer
"""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Please enter a password with at most %1 characters.",module,Magento_Customer
"The password needs at least %1 characters. Create a new password and try again.","The password needs at least %1 characters. Create a new password and try again.",module,Magento_Customer
"The password can't begin or end with a space. Verify the password and try again.","The password can't begin or end with a space. Verify the password and try again.",module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",module,Magento_Customer
"The password can't be the same as the email address. Create a new password and try again.","The password can't be the same as the email address. Create a new password and try again.",module,Magento_Customer
"This customer already exists in this store.","This customer already exists in this store.",module,Magento_Customer
"A customer with the same email address already exists in an associated website.","A customer with the same email address already exists in an associated website.",module,Magento_Customer
"The store view is not in the associated website.","The store view is not in the associated website.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Invalid value of ""%value"" provided for the %fieldName field.",module,Magento_Customer
"The password token is mismatched. Reset and try again.","The password token is mismatched. Reset and try again.",module,Magento_Customer
"The password token is expired. Reset and try again.","The password token is expired. Reset and try again.",module,Magento_Customer
"The transactional account email type is incorrect. Verify and try again.","The transactional account email type is incorrect. Verify and try again.",module,Magento_Customer
"Provided customer ID ""%customer_id"" isn't related to current customer address.","Provided customer ID ""%customer_id"" isn't related to current customer address.",module,Magento_Customer
"""%1"" is a required value.","""%1"" is a required value.",module,Magento_Customer
Global,Global,module,Magento_Customer
"Per Website","Per Website",module,Magento_Customer
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","We can't share customer accounts globally when the accounts share identical email addresses on more than one website.",module,Magento_Customer
"Billing Address","Billing Address",module,Magento_Customer
"Shipping Address","Shipping Address",module,Magento_Customer
"Partial Match","Partial Match",module,Magento_Customer
"Prefix Match","Prefix Match",module,Magento_Customer
"Full Match","Full Match",module,Magento_Customer
"-- Please Select --","-- Please Select --",module,Magento_Customer
"A valid password reset token is missing. Enter and try again.","A valid password reset token is missing. Enter and try again.",module,Magento_Customer
Admin,Admin,module,Magento_Customer
"ALL GROUPS","ALL GROUPS",module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","No such entity with %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
"File can not be saved to the destination folder.","File can not be saved to the destination folder.",module,Magento_Customer
"Unable to create directory %1.","Unable to create directory %1.",module,Magento_Customer
